Date,Open,High,Low,Close,Adj Close,Volume,Day 
2016-10-25,112.269997,112.610001,111.900002,112.110001,103.60289,274500,670
2016-10-26,111.25,112.610001,111.160004,111.949997,103.455025,373300,671
2016-10-27,113.040001,113.300003,111.279999,111.43,102.974464,461900,672
2016-10-28,111.879997,112.550003,110.639999,110.760002,102.355324,599500,673
2016-10-31,111.150002,111.889999,111.150002,111.360001,102.90979,304400,674
2016-11-01,111.379997,112.260002,109.160004,110.370003,101.994919,558000,675
2016-11-02,110.440002,111.050003,109.279999,109.639999,101.32032,820400,676
2016-11-03,109.690002,110.410004,109.050003,109.449997,101.144737,504200,677
2016-11-04,108.809998,109.720001,108,108.760002,100.50708,419700,678
2016-11-07,110.779999,111.889999,110.339996,111.82,103.334892,1599300,679
2016-11-08,111.790001,112.769997,111.160004,112.050003,103.547432,408700,680
2016-11-09,109.540001,111.879997,109,111.519997,103.057632,1037000,681
2016-11-10,112.169998,112.900002,108.099998,109.110001,100.830498,2223000,682
2016-11-11,110.349998,113.470001,110.349998,113.290001,104.693329,865100,683
2016-11-14,113.849998,113.860001,112.400002,112.699997,104.148102,446700,684
2016-11-15,113.160004,115.110001,112.889999,114.809998,106.097984,471700,685
2016-11-16,114.610001,116.230003,114.580002,116.129997,107.317818,404100,686
2016-11-17,116.57,117.959999,115.870003,117.379997,108.472984,361500,687
2016-11-18,117.029999,118.379997,117.029999,118.230003,109.258484,354800,688
2016-11-21,118.589996,119.199997,118.18,119.019997,109.988533,380100,689
2016-11-22,119.650002,120.400002,119.540001,120.290001,111.16217,472900,690
2016-11-23,120.339996,120.690002,119.699997,120.440002,111.300781,348000,691
2016-11-25,120.660004,120.709999,120.129997,120.650002,111.494835,137300,692
2016-11-28,120.360001,120.839996,120.089996,120.290001,111.16217,220500,693
2016-11-29,120.199997,120.779999,119.5,120.07,110.958855,390900,694
2016-11-30,120.010002,120.32,119.330002,119.379997,110.321213,197300,695
2016-12-01,119.290001,119.290001,112.870003,113.550003,104.933617,1162800,696
2016-12-02,113.389999,115.150002,113,114.949997,106.227379,999000,697
2016-12-05,115.949997,116.720001,115.190002,116.349998,107.521133,373500,698
2016-12-06,116.68,118.089996,116.68,117.959999,109.008957,484900,699
2016-12-07,117.889999,120.68,117.5,120.389999,111.254562,433500,700
2016-12-08,120.709999,122.150002,120.559998,121.440002,112.224907,420900,701
2016-12-09,122.419998,122.669998,120.18,121.029999,111.846016,334800,702
2016-12-12,120.550003,120.760002,119.120003,120.080002,110.968086,697900,703
2016-12-13,120.5,122.269997,120.339996,121.480003,112.261887,334700,704
2016-12-14,121.529999,122.150002,120.949997,121.370003,112.16021,663100,705
2016-12-15,121.870003,123.970001,121.660004,123.440002,114.073128,740400,706
2016-12-16,124.169998,124.419998,121.639999,122.190002,112.917984,491400,707
2016-12-19,122.510002,123.870003,122.360001,123.400002,114.036171,415200,708
2016-12-20,124.639999,124.82,124.040001,124.580002,115.126648,718900,709
2016-12-21,124.550003,124.849998,124.089996,124.290001,115.126648,262400,710
2016-12-22,125.660004,125.690002,124.419998,124.889999,115.682381,289800,711
2016-12-23,124.769997,125.599998,124.559998,125.529999,116.275208,160000,712
2016-12-27,125.779999,127.269997,125.720001,127.080002,117.710938,469500,713
2016-12-28,127.809998,127.910004,124.599998,124.669998,115.478615,579500,714
2016-12-29,124.099998,124.650002,123.339996,124.650002,115.460068,348900,715
2016-12-30,125.099998,125.660004,122.32,122.720001,113.672386,1134600,716
2017-01-03,123.139999,124.480003,121.669998,122.720001,113.672386,884700,717
2017-01-04,123.330002,123.660004,122.489998,123.059998,113.987289,451400,718
2017-01-05,123.129997,123.779999,121.779999,122.010002,113.01474,314000,719
2017-01-06,122.309998,123.330002,121.540001,122.980003,113.913208,291700,720
2017-01-09,123.410004,124.779999,123.330002,124.279999,115.117363,294600,721
2017-01-10,124.370003,125.169998,124.199997,124.879997,115.673119,230300,722
2017-01-11,125.010002,125.330002,124.400002,125.309998,116.071442,543400,723
2017-01-12,124.629997,124.949997,122.379997,124.260002,115.098816,451500,724
2017-01-13,124.440002,125.370003,124.290001,125.07,115.849136,283200,725
2017-01-17,124.610001,124.690002,122.650002,123.059998,113.987289,364200,726
2017-01-18,123.209999,124.830002,123.089996,124.739998,115.543457,385500,727
2017-01-19,124.550003,125.580002,124.099998,124.18,115.024719,909200,728
2017-01-20,125.440002,126.550003,125.290001,125.779999,116.506783,643300,729
2017-01-23,125.309998,125.580002,124.040001,125.010002,115.793549,351300,730
2017-01-24,125.540001,127.669998,125.370003,127.43,118.035149,1244700,731
2017-01-25,129.149994,129.619995,128.130005,129.320007,119.785805,675200,732
2017-01-26,129.570007,129.570007,128.029999,128.589996,119.109589,420800,733
2017-01-27,129.25,130.229996,129.25,130.190002,120.591629,325800,734
2017-01-30,129.600006,129.600006,127.919998,129.539993,119.989555,505800,735
2017-01-31,128.800003,128.880005,127.07,127.860001,118.433418,485000,736
2017-02-01,129.240005,129.949997,128.589996,129.889999,120.313736,597400,737
2017-02-02,129,130.229996,128.380005,129.830002,120.258171,472000,738
2017-02-03,130.559998,130.740005,130.059998,130.5,120.878777,289800,739
2017-02-06,130.759995,131.059998,129.940002,130.960007,121.304878,307700,740
2017-02-07,131.720001,131.929993,130.759995,131.440002,121.749504,198300,741
2017-02-08,131.830002,132.199997,131,131.690002,121.981049,257200,742
2017-02-09,131.619995,132.050003,130.380005,130.539993,120.915825,452700,743
2017-02-10,131.419998,131.429993,129.190002,130.460007,120.841751,517200,744
2017-02-13,130.820007,131.600006,130.529999,130.729996,121.09185,309800,745
2017-02-14,130.779999,130.779999,129.559998,130.369995,120.758354,202800,746
2017-02-15,130.740005,131.509995,130.070007,131.380005,121.693916,234600,747
2017-02-16,131.520004,131.809998,130.75,131.589996,121.88842,310200,748
2017-02-17,130.919998,132.289993,130.479996,132.270004,122.518311,332100,749
2017-02-21,132.720001,134.190002,132.720001,134.139999,124.25042,670300,750
2017-02-22,133.880005,134.339996,133.630005,134.169998,124.278191,224900,751
2017-02-23,134.009995,134.020004,131.119995,131.990005,122.258957,592700,752
2017-02-24,129.880005,131.919998,129.399994,131.899994,122.175575,523200,753
2017-02-27,131.970001,133.210007,131.679993,133.160004,123.342682,1219800,754
2017-02-28,133.399994,133.399994,131.190002,131.460007,121.768021,431800,755
2017-03-01,133.039993,133.690002,131.759995,133.509995,123.66687,438900,756
2017-03-02,133.820007,134.149994,132,132.139999,122.397873,430100,757
2017-03-03,132.289993,132.389999,131.300003,132.070007,122.333054,430000,758
2017-03-06,131.699997,132.369995,130.610001,132.139999,122.397873,532800,759
2017-03-07,131.910004,133.300003,131.509995,132.429993,122.666504,541500,760
2017-03-08,132.970001,133.839996,132.470001,132.740005,122.953659,585700,761
2017-03-09,132.660004,133.220001,131.940002,133,123.194473,340200,762
2017-03-10,133.789993,134.800003,133.789993,134.520004,124.602432,712100,763
2017-03-13,134.929993,135.580002,134.669998,135.529999,125.537949,382500,764
2017-03-14,135.169998,135.270004,134.020004,135.130005,125.167442,355600,765
2017-03-15,135.300003,136.449997,134.649994,136.199997,126.158485,369400,766
2017-03-16,136.639999,136.669998,135.800003,136.059998,126.028847,310900,767
2017-03-17,136.529999,136.529999,135.910004,136.339996,126.288185,610700,768
2017-03-20,136.690002,137.820007,136.220001,137.350006,127.223793,379400,769
2017-03-21,137.699997,137.960007,133.869995,134.130005,124.241188,654200,770
2017-03-22,134.259995,135.699997,133.789993,135.550003,125.556488,558800,771
2017-03-23,135.529999,135.839996,134.860001,135.25,125.278595,510300,772
2017-03-24,136.610001,137.570007,135.360001,135.880005,126.191475,532000,773
2017-03-27,134.580002,136.399994,134.020004,136.080002,126.377228,483300,774
2017-03-28,136.350006,137.039993,135.690002,136.509995,126.776604,283800,775
2017-03-29,136.570007,136.570007,135.770004,136.179993,126.470116,354800,776
2017-03-30,136.25,137.179993,136.039993,136.880005,127.120224,277000,777
2017-03-31,137.020004,137.570007,136.449997,136.889999,127.129501,205500,778
2017-04-03,136.949997,137.279999,135.139999,136.020004,126.321533,721600,779
2017-04-04,135.169998,136.220001,134.949997,135.339996,125.690018,455600,780
2017-04-05,135.729996,136.649994,134.309998,134.399994,124.817017,419800,781
2017-04-06,134.309998,134.910004,133.240005,134.610001,125.012085,388500,782
2017-04-07,134.660004,135.600006,134.279999,135.190002,125.550682,252400,783
2017-04-10,135.199997,135.330002,133.830002,134.149994,124.584824,270100,784
2017-04-11,133.490005,133.529999,131.089996,133.070007,123.581871,534000,785
2017-04-12,132.699997,132.880005,130.470001,130.779999,121.455116,568200,786
2017-04-13,130,131.880005,129.860001,129.910004,120.647163,436400,787
2017-04-17,130.419998,131.600006,130.419998,131.529999,122.151665,443300,788
2017-04-18,130.800003,132.220001,130.710007,132.139999,122.71817,441900,789
2017-04-19,133.220001,134.039993,132.630005,132.830002,123.358948,567200,790
2017-04-20,133.809998,135.169998,133.149994,134.929993,125.309242,556600,791
2017-04-21,134.490005,134.630005,133.229996,134.360001,124.779884,640800,792
2017-04-24,136.330002,136.729996,135.800003,136.289993,126.572243,494100,793
2017-04-25,136.949997,137.889999,136.619995,137.679993,127.863167,423300,794
2017-04-26,137.490005,137.75,136.039993,136.550003,126.813766,1168000,795
2017-04-27,137.529999,138.660004,137.259995,138.470001,128.596848,366400,796
2017-04-28,138.139999,138.139999,135.75,136.110001,126.405106,1044600,797
2017-05-01,136.440002,137.5,135.759995,137.460007,127.658798,688500,798
2017-05-02,137.100006,137.100006,135.309998,136.009995,126.312241,1132900,799
2017-05-03,135.289993,136.679993,135.25,136.479996,126.748734,381600,800
2017-05-04,136.949997,136.949997,135.800003,136.380005,126.65583,406500,801
2017-05-05,136.740005,136.919998,135.639999,136.919998,127.157364,300700,802
2017-05-08,136.850006,137.100006,136.119995,136.380005,126.65583,267300,803
2017-05-09,136.570007,138.130005,136.380005,137.729996,127.909607,427000,804
2017-05-10,139.429993,140.910004,139.389999,140.649994,130.621414,834500,805
2017-05-11,140.539993,141.809998,139.399994,141.160004,131.095016,697000,806
2017-05-12,141.350006,141.729996,140.75,141.559998,131.466507,191100,807
2017-05-15,142.160004,143.839996,141.75,143.75,133.500336,374400,808
2017-05-16,144.419998,145.869995,143.75,145.809998,135.413452,355800,809
2017-05-17,144.100006,144.389999,139.399994,139.520004,129.57196,1030400,810
2017-05-18,139.580002,142.520004,139.160004,142.119995,131.986572,701200,811
2017-05-19,143.449997,144.190002,143.320007,143.690002,133.444611,893700,812
2017-05-22,144.619995,145.320007,144.289993,145.259995,134.90271,666700,813
2017-05-23,145.389999,145.399994,143.570007,144.679993,134.364029,253400,814
2017-05-24,145.649994,145.889999,144.949997,145.619995,135.236984,339600,815
2017-05-25,146.059998,146.880005,145.419998,146.360001,135.924271,337800,816
2017-05-26,146.240005,147.100006,145.399994,147.029999,136.546509,263200,817
2017-05-30,147.020004,148.369995,146.850006,148.009995,137.456604,392300,818
2017-05-31,149.070007,149.369995,147.279999,147.990005,137.438065,535100,819
2017-06-01,148.559998,148.559998,147.300003,148.139999,137.577332,354400,820
2017-06-02,149.080002,149.830002,147.960007,149.649994,138.979691,432500,821
2017-06-05,149.600006,150.809998,149.539993,150.009995,139.314041,328900,822
2017-06-06,149.449997,151.529999,149.229996,150.5,139.769043,413600,823
2017-06-07,151.25,152.220001,150.850006,151.619995,140.809204,420900,824
2017-06-08,152.850006,154.449997,151.529999,154.389999,143.381729,539200,825
2017-06-09,155.520004,155.949997,144.910004,147.899994,137.354431,1701200,826
2017-06-12,146.050003,147.589996,142.809998,147.050003,136.565033,1759100,827
2017-06-13,149.289993,149.5,146.240005,148.050003,137.49382,1072200,828
2017-06-14,148.660004,148.660004,144.869995,146.5,136.054276,704100,829
2017-06-15,144.050003,145.789993,143.860001,145.339996,134.976944,1177300,830
2017-06-16,145.720001,146.429993,144.309998,144.759995,134.438385,529600,831
2017-06-19,146.360001,147.75,146.240005,147.509995,136.992264,485200,832
2017-06-20,148.289993,148.470001,145.820007,145.850006,135.450623,397700,833
2017-06-21,146.529999,147.580002,145.940002,147.539993,137.020142,462300,834
2017-06-22,147.5,147.860001,146.5,147.199997,136.704346,433300,835
2017-06-23,147.449997,148.470001,146.759995,147.639999,137.113007,324400,836
2017-06-26,148.479996,149.279999,145.589996,146.369995,135.933563,627600,837
2017-06-27,145.490005,145.490005,142.050003,142.110001,132.302689,640500,838
2017-06-28,142.929993,144.729996,141.559998,144.570007,134.592911,761800,839
2017-06-29,143.990005,143.990005,139.039993,140.970001,131.241394,983100,840
2017-06-30,141.410004,142.149994,139.589996,140.199997,130.524506,497600,841
2017-07-03,141.330002,141.520004,138.229996,138.279999,128.73703,590600,842
2017-07-05,138.729996,141.330002,138.729996,141.110001,131.37175,639400,843
2017-07-06,139.800003,141.699997,139.139999,140.490005,130.794495,687700,844
2017-07-07,141.169998,143.429993,141.169998,142.860001,133.000961,1124800,845
2017-07-10,143.410004,144.880005,142.509995,144.509995,134.537079,326100,846
2017-07-11,144.130005,145.770004,144.039993,145.710007,135.654251,321800,847
2017-07-12,147.169998,148.360001,146.649994,148.039993,137.823441,559400,848
2017-07-13,148.199997,149.160004,147.139999,147.580002,137.395218,510900,849
2017-07-14,148.389999,149.639999,148.039993,149.559998,139.238571,411500,850
2017-07-17,150.070007,150.119995,148.449997,148.949997,138.670654,231100,851
2017-07-18,148.059998,149.440002,147.509995,149.410004,139.098907,339000,852
2017-07-19,150.270004,150.830002,149.759995,150.789993,140.383652,470200,853
2017-07-20,150.850006,151.429993,149.600006,151.229996,140.793289,509000,854
2017-07-21,150.240005,150.240005,149.199997,149.940002,139.592346,328000,855
2017-07-24,150.160004,150.160004,149.190002,149.490005,139.173401,404200,856
2017-07-25,149.179993,149.720001,147.820007,149.360001,139.052338,401200,857
2017-07-26,150.690002,151.649994,150.149994,151,140.579178,668200,858
2017-07-27,151.449997,151.649994,146.929993,148.699997,138.437912,942600,859
2017-07-28,148.020004,148.740005,147.399994,148.130005,137.907227,401900,860
2017-07-31,148.149994,148.919998,146.570007,146.979996,136.836624,505800,861
2017-08-01,147.419998,147.899994,146.699997,147.889999,137.683777,334000,862
2017-08-02,148.740005,149.059998,145.800003,146.820007,136.687637,580400,863
2017-08-03,146.729996,147.199997,145.550003,146.270004,136.175598,449100,864
2017-08-04,146.369995,147.509995,145.899994,146.330002,136.231491,427900,865
2017-08-07,146.710007,148.919998,146.710007,148.850006,138.577545,316400,866
2017-08-08,148.979996,150.160004,147.940002,148.419998,138.177231,272900,867
2017-08-09,147.25,148.059998,146.589996,147.919998,137.711731,235500,868
2017-08-10,146.979996,147.029999,143.669998,143.789993,133.866714,542500,869
2017-08-11,143.119995,144.850006,142.779999,144.600006,134.62085,348100,870
2017-08-14,146.350006,148.449997,146.330002,148.279999,138.046875,536700,871
2017-08-15,148.929993,148.949997,147.600006,148.649994,138.391342,177100,872
2017-08-16,148.960007,149.520004,148.179993,148.889999,138.614761,259300,873
2017-08-17,148.179993,148.570007,145.050003,145.130005,135.114288,403000,874
2017-08-18,145.990005,146.429993,144.630005,145.350006,135.319031,342300,875
2017-08-21,145.559998,145.800003,143.369995,144.270004,134.313629,315300,876
2017-08-22,145.539993,146.940002,145.350006,146.649994,136.529388,348900,877
2017-08-23,145.270004,147.690002,145.119995,147.270004,137.106583,661300,878
2017-08-24,147.880005,148.089996,146.470001,147.289993,137.125198,431400,879
2017-08-25,147.839996,148.100006,146.350006,146.580002,136.464233,228300,880
2017-08-28,146.789993,147.059998,146.220001,147.020004,136.87384,184200,881
2017-08-29,145.169998,147.630005,145.119995,147.25,137.087936,356300,882
2017-08-30,148.039993,150,147.520004,149.770004,139.434052,666300,883
2017-08-31,150.279999,151.449997,150.050003,151.25,140.811905,357400,884
2017-09-01,151.520004,152.699997,151.520004,151.910004,141.426407,530400,885
2017-09-05,151.369995,151.559998,148.550003,149.830002,139.489929,935500,886
2017-09-06,150.669998,150.759995,149.360001,150.070007,139.713348,348000,887
2017-09-07,150.360001,150.919998,149.679993,150.330002,139.955429,291100,888
2017-09-08,150.229996,150.339996,148.009995,148.559998,138.307587,484700,889
2017-09-11,149.710007,151.740005,149.710007,151.389999,140.94223,435100,890
2017-09-12,151.580002,152.509995,151.229996,152.070007,141.575363,247400,891
2017-09-13,152,152.720001,151.240005,152.369995,141.854645,257600,892
2017-09-14,151.729996,153.869995,151.710007,152.970001,142.413208,552300,893
2017-09-15,153.690002,155.809998,153.380005,155.639999,144.898987,474700,894
2017-09-18,156.550003,158.639999,156.550003,157.679993,146.798111,492300,895
2017-09-19,158.050003,158.789993,157.199997,158.179993,147.263657,460900,896
2017-09-20,158.360001,158.360001,153.889999,156,145.234116,758300,897
2017-09-21,155.710007,155.889999,153.979996,155.330002,144.610336,288100,898
2017-09-22,154.919998,156.320007,154.889999,156.119995,145.345795,247400,899
2017-09-25,155.559998,155.559998,152.389999,153.110001,142.543564,598500,900
2017-09-26,154.190002,154.190002,151.929993,152.369995,142.318481,491400,901
2017-09-27,154.210007,156.690002,154.009995,156.059998,145.76503,388800,902
2017-09-28,155.899994,157.300003,155.5,157.210007,146.839188,273300,903
2017-09-29,157.839996,158.779999,157.039993,158.570007,148.109451,306200,904
2017-10-02,159.279999,160.259995,158.429993,159.630005,149.099518,413500,905
2017-10-03,159.820007,160.449997,159.289993,160.070007,149.510529,178700,906
2017-10-04,159.869995,160.440002,158.940002,160.440002,149.856094,291300,907
2017-10-05,161.119995,161.139999,159.649994,160.580002,149.986877,179400,908
2017-10-06,160,161.259995,159.990005,161.210007,150.575317,247600,909
2017-10-09,161.839996,162.580002,161.660004,162.440002,151.724182,278400,910
2017-10-10,163.899994,163.899994,161.720001,163.350006,152.574158,252100,911
2017-10-11,163.25,164.509995,163.029999,164.470001,153.620239,286400,912
2017-10-12,164.410004,165.029999,163.820007,163.949997,153.134552,194800,913
2017-10-13,164.720001,165.580002,164.289993,165,154.11525,177300,914
2017-10-16,165.5,165.809998,164.669998,165.779999,154.843842,181100,915
2017-10-17,165.860001,165.860001,164.839996,165.639999,154.713089,186300,916
2017-10-18,166.25,166.5,164.020004,166.199997,155.236115,237400,917
2017-10-19,164.919998,165.800003,163.229996,165.779999,154.843842,354600,918
2017-10-20,167.080002,167.449997,166.380005,166.630005,155.637756,361200,919
2017-10-23,167.440002,168.339996,166.649994,167.449997,156.403656,299500,920
2017-10-24,167.919998,168.779999,167.289993,168.619995,157.496475,214500,921
2017-10-25,167.690002,168.139999,164.710007,166.410004,155.432281,522700,922
2017-10-26,166.699997,167.740005,166.479996,167.389999,156.347626,381700,923
2017-10-27,168.509995,171.119995,167.779999,170.889999,159.61676,352800,924
2017-10-30,170.350006,172.070007,170.350006,171.350006,160.046402,526400,925
2017-10-31,171.779999,173.220001,171.309998,172.720001,161.326035,343800,926
2017-11-01,174.119995,174.240005,170.580002,172.089996,160.737579,505500,927
2017-11-02,172.419998,173.389999,171.089996,172.940002,161.531464,1366700,928
2017-11-03,173.779999,176.009995,172.350006,176,164.389633,894600,929
2017-11-06,177.710007,178.570007,176.440002,178.490005,166.715393,1019200,930
2017-11-07,178.289993,178.75,177.110001,178.330002,166.565887,433100,931
2017-11-08,178.160004,179.050003,177.460007,178.899994,167.098312,401500,932
2017-11-09,177.350006,177.350006,173.169998,175.320007,163.754547,1100800,933
2017-11-10,175.929993,176.589996,175.429993,176.479996,164.837982,388800,934
2017-11-13,175.800003,177.190002,175.550003,176.990005,165.314346,436300,935
2017-11-14,176.660004,177.330002,175.529999,176.830002,165.164871,267300,936
2017-11-15,175.580002,175.979996,173.820007,175.240005,163.679779,391900,937
2017-11-16,175.970001,178.580002,175.970001,177.850006,166.117615,364500,938
2017-11-17,178.899994,178.919998,176.770004,177.070007,165.389053,629100,939
2017-11-20,178.070007,179.470001,177.610001,179.179993,167.359848,597600,940
2017-11-21,180.360001,181.460007,180.009995,181.229996,169.274643,1201000,941
2017-11-22,181.869995,181.880005,179.860001,180.130005,168.247162,401300,942
2017-11-24,180.899994,181.869995,180.649994,181.75,169.760315,185600,943
2017-11-27,180.649994,180.649994,179.169998,179.470001,167.630768,564300,944
2017-11-28,180.179993,180.179993,178.449997,179.550003,167.705475,657100,945
2017-11-29,179.350006,179.399994,169.899994,171.639999,160.317276,1858900,946
2017-11-30,173.529999,174.350006,171.490005,172.559998,161.176559,1431100,947
2017-12-01,170.929993,171.710007,166.509995,170.690002,159.429916,1625900,948
2017-12-04,172.720001,172.929993,165.550003,166.589996,155.600388,1628800,949
2017-12-05,165.75,169.759995,164.539993,166.720001,155.721817,1780100,950
2017-12-06,165.080002,167.559998,164.380005,167.259995,156.226212,723500,951
2017-12-07,168.490005,169.410004,167.800003,168.889999,157.748627,972500,952
2017-12-08,170.820007,170.899994,167.869995,168.020004,156.936066,655300,953
2017-12-11,168.289993,169.470001,167.820007,169.029999,157.87944,1749400,954
2017-12-12,168.669998,168.669998,167.149994,167.380005,156.338303,435900,955
2017-12-13,167.960007,168.830002,167.25,167.350006,156.310257,326700,956
2017-12-14,167.460007,168.289993,166.770004,167.179993,156.151443,296400,957
2017-12-15,168.050003,170.240005,167.130005,169.800003,158.598648,1127500,958
2017-12-18,171.880005,173.529999,171,173.440002,161.998489,1162900,959
2017-12-19,173.100006,173.580002,172.050003,172.940002,161.827255,759500,960
2017-12-20,174.759995,174.970001,172.710007,174.199997,163.006348,447400,961
2017-12-21,174.770004,174.770004,172.110001,172.360001,161.284515,583500,962
2017-12-22,171.759995,172.350006,171.100006,172.259995,161.190979,292600,963
2017-12-26,170.089996,170.699997,169.110001,170.539993,159.581497,226700,964
2017-12-27,170.550003,171.960007,170.330002,171.089996,160.096176,264700,965
2017-12-28,171.630005,172,171.270004,171.570007,160.545334,263000,966
2017-12-29,171.850006,171.850006,169.800003,169.809998,158.898392,253400,967
2018-01-02,170.729996,174.490005,170.520004,174.419998,163.212158,953400,968
2018-01-03,175.369995,177.520004,174.970001,177.470001,166.066193,442300,969
2018-01-04,178.779999,179.070007,177.039993,178.470001,167.001907,445000,970
2018-01-05,179.270004,180.229996,178.229996,179.490005,167.95636,390200,971
2018-01-08,179.610001,181.460007,179.050003,180.899994,169.275772,540900,972
2018-01-09,181.380005,181.380005,178.919998,179.119995,167.610138,488200,973
2018-01-10,177.089996,177.820007,175.550003,176.970001,165.598312,676800,974
2018-01-11,177.539993,178.119995,176.809998,178.029999,166.59021,349100,975
2018-01-12,178.220001,179.369995,177.559998,178.990005,167.48851,367300,976
2018-01-16,180.509995,181.690002,178.529999,179.580002,168.040604,487500,977
2018-01-17,181.259995,185.039993,181.070007,184.789993,172.915817,378900,978
2018-01-18,184.729996,186.529999,184.509995,185.619995,173.692459,1054600,979
2018-01-19,186.460007,186.75,184.710007,185.809998,173.870239,396200,980
2018-01-22,186.160004,187.240005,185.270004,187.190002,175.161591,415900,981
2018-01-23,188.080002,188.710007,187.389999,188.690002,176.565216,489000,982
2018-01-24,186.740005,187.380005,183.059998,184.369995,172.522812,1002000,983
2018-01-25,186.380005,186.850006,181.169998,181.169998,169.528381,751600,984
2018-01-26,183.619995,186.990005,183.529999,186.960007,174.946426,555900,985
2018-01-29,186.279999,188,184.479996,186.690002,174.693741,542000,986
2018-01-30,184,185.070007,182.740005,182.979996,171.222107,649500,987
2018-01-31,185.130005,185.789993,183.449997,184.470001,172.616379,387900,988
2018-02-01,183,186.270004,182.720001,183.559998,171.764862,418500,989
2018-02-02,182.050003,182.190002,178.529999,178.619995,167.142288,1080600,990
2018-02-05,175.970001,179.919998,169.710007,170.210007,159.27272,1305200,991
2018-02-06,167.600006,176.580002,167.210007,176.369995,165.036865,1348500,992
2018-02-07,175.220001,176.789993,172.559998,172.589996,161.499771,1087400,993
2018-02-08,173.399994,173.880005,165.199997,165.339996,154.715652,1387400,994
2018-02-09,169.100006,171.300003,163.179993,170.100006,159.169754,1982600,995
2018-02-12,172.360001,174.5,170.759995,173.369995,162.229614,985400,996
2018-02-13,172.279999,173.529999,171.710007,173.169998,162.042511,493900,997
2018-02-14,171.820007,177.5,171.479996,177.229996,165.841599,399700,998
2018-02-15,178.899994,179.369995,175.179993,179.339996,167.81601,577500,999
2018-02-16,178.449997,180.940002,178.449997,178.699997,167.217163,309900,1000
2018-02-20,178.139999,183.5,177.960007,181.860001,170.174118,835800,1001
2018-02-21,182.860001,183,179.649994,179.770004,168.218414,478500,1002
2018-02-22,180.809998,181.240005,178.779999,179.369995,167.844101,486900,1003
2018-02-23,181.279999,183.210007,180.699997,183.210007,171.437363,474900,1004
2018-02-26,184.300003,187.199997,184.279999,187.160004,175.13353,363500,1005
2018-02-27,187.240005,189.720001,186.539993,186.539993,174.55336,456400,1006
2018-02-28,187.850006,188.220001,184.699997,184.880005,173.000061,422200,1007
2018-03-01,185.529999,185.649994,179.839996,181.960007,170.267685,950100,1008
2018-03-02,179.899994,185.389999,179.479996,185.050003,173.159103,464200,1009
2018-03-05,184.059998,187.610001,183.229996,186.710007,174.712418,417000,1010
2018-03-06,188.490005,190.039993,187.5,189.520004,177.341873,593000,1011
2018-03-07,187.550003,190.369995,187.550003,190.130005,177.912689,389100,1012
2018-03-08,191.25,191.360001,189.25,190.300003,178.071762,382400,1013
2018-03-09,191.830002,194.330002,191.380005,194.25,181.767914,528800,1014
2018-03-12,195.679993,197.309998,195.059998,196.309998,183.695541,620100,1015
2018-03-13,195.679993,197.309998,192.440002,193.279999,180.860245,1410000,1016
2018-03-14,194.350006,194.350006,191.490005,193.259995,180.841553,547000,1017
2018-03-15,193.770004,194.369995,192.110001,193.110001,180.701202,357700,1018
2018-03-16,193.380005,194.179993,192.820007,193.029999,180.626343,345000,1019
2018-03-19,191.289993,192.190002,186.669998,189.350006,177.182846,927200,1020
2018-03-20,189.75,191.360001,189.5,190.740005,178.483505,253600,1021
2018-03-21,190.520004,193.559998,190.279999,191.100006,178.820328,460100,1022
2018-03-22,187.779999,189.729996,185.539993,185.699997,174.108978,584000,1023
2018-03-23,185.369995,185.699997,179.449997,179.520004,168.314743,1282500,1024
2018-03-26,183.729996,187.059998,181.389999,187.009995,175.337234,799900,1025
2018-03-27,188.449997,188.979996,178.600006,180.130005,168.886658,1073900,1026
2018-03-28,178.889999,180.529999,175.449997,176.229996,165.230103,993400,1027
2018-03-29,177.419998,181.759995,176.130005,180.050003,168.811691,834700,1028
2018-04-02,178.479996,179.800003,171.460007,173.169998,162.361099,793200,1029
2018-04-03,175.330002,176.929993,173.429993,176.449997,165.436356,557800,1030
2018-04-04,171.369995,179.190002,171.320007,178.720001,167.564682,674900,1031
2018-04-05,179.839996,180.070007,175.740005,176.889999,165.848938,575000,1032
2018-04-06,174.470001,176.380005,170.770004,171.539993,160.832825,393300,1033
2018-04-09,173.559998,177.610001,172.520004,172.619995,161.845413,371000,1034
2018-04-10,176.580002,179.179993,175.460007,178.139999,167.020859,634700,1035
2018-04-11,177.149994,179.779999,176.830002,178.210007,167.086533,408800,1036
2018-04-12,179.630005,182.059998,179.470001,181.570007,170.236816,637100,1037
2018-04-13,183.690002,184.009995,179.580002,180.229996,168.980469,429800,1038
2018-04-16,181.300003,181.520004,179.050003,180.550003,169.280426,283100,1039
2018-04-17,181.979996,184.399994,181.610001,183.970001,172.486984,365900,1040
2018-04-18,182.789993,183.199997,180.539993,182.160004,170.789917,484500,1041
2018-04-19,178.660004,178.860001,173.669998,174.279999,163.401825,1844300,1042
2018-04-20,174.240005,175.130005,171.460007,172.220001,161.470413,1184000,1043
2018-04-23,172.869995,173.259995,169.5,169.929993,159.323318,682400,1044
2018-04-24,171.410004,172.979996,167.070007,168.559998,158.038834,1160300,1045
2018-04-25,169.309998,169.559998,165.690002,168.350006,157.841965,1477600,1046
2018-04-26,171.009995,171.960007,169.929993,171.789993,161.067245,1536400,1047
